Facility Id,EPA Website,FRS Id,Company ,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Industry Type (sectors),Total reported direct emissions,CO2 emissions (mt) ,Biogenic CO2 emissions (metric tons),Stationary Combustion,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions 
1004553,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1004553&ds=E&et=&popup=true,110001318832,Ox Paperboard ,"Ox Paperboard WP Mill, LLC",White Pigeon,MI,49099,15781 River Street,ST. JOSEPH COUNTY,41.7887,-85.647,Pulp and Paper - Other," 17,493 "," 17,475 ", -   ," 17,493 ", 8 , 10 
1006578,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1006578&ds=E&et=&popup=true,110002042502,Oxbow Carbon & Minerals Holdings ,OXBOW CALCINING,PORT ARTHUR,TX,77640,3901 COKE DOCK RD,JEFFERSON COUNTY,29.835111,-93.963542,Midstream and Gas Transmission," 344,436 "," 343,464 ", -   ," 344,436 ", 295 , 677 
1004521,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1004521&ds=E&et=&popup=true,110071160591,Oxbow Carbon & Minerals Holdings ,OXBOW CALCINING LLC,KREMLIN,OK,73753,11826 N 30th St,GARFIELD COUNTY,36.545053,-97.850395,Midstream and Gas Transmission," 391,816 "," 390,633 ", -   ," 391,816 ", 352 , 831 
1003823,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1003823&ds=E&et=&popup=true,110003360372,Oxbow Carbon & Minerals Holdings ,Oxbow Calcining LLC,Baton Rouge,LA,70807,2200 Brooklawn Drive,EAST BATON ROUGE PARISH,30.58348,-91.240545,Midstream and Gas Transmission," 295,385 "," 294,464 ", -   ," 295,385 ", 275 , 646 
1000354,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1000354&ds=E&et=&popup=true,110000425807,Oxbow Industries ,SKYWATER TECHNOLOGY INC,BLOOMINGTON,MN,55425,2401 E. 86TH ST.,HENNEPIN COUNTY,44.84786,-93.23745,Manufacturing," 91,812 "," 6,416 ", -   ," 6,423 ", 3 , 278 
1006108,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1006108&ds=E&et=&popup=true,110071160010,Pacific Coast Building Products ,PABCO BUILDING PRODUCTS AND SANDIA,North LAS VEGAS,NV,89115,4001 State Route 147,CLARK COUNTY,36.319356,-115.022874,Minerals," 130,141 "," 130,006 ", -   ," 130,141 ", 62 , 73 
1013348,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1013348&ds=E&et=&popup=true,,Pacific Coast Building Products ,PABCO Building Products,Newark,CA,94560,37581 Cherry Street,,37.528661,-122.02619,Minerals," 40,575 "," 40,533 ", -   ," 40,575 ", 19 , 23 
1006104,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1006104&ds=E&et=&popup=true,110041142493,Pacific Coast Producers ,PACIFIC COAST PRODUCERS,WOODLAND,CA,95776,1376 LEMEN AVENUE,YOLO COUNTY,38.68034,-121.75794,Food Processing," 27,837 "," 27,809 ", -   ," 27,837 ", 13 , 15 
1007173,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1007173&ds=E&et=&popup=true,110038892115,Pacific Gas & Electric Co ,PG&E COLUSA GENERATING STATION,Maxwell,CA,95955,4780 Dirks Rd,Colusa,39.3648,-122.268,Natural Gas Power Generation," 1,008,959 "," 1,007,935 ", -   , 432 , 468 , 557 
1007469,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1007469&ds=E&et=&popup=true,110032962293,Pacific Gas & Electric Co ,PG&E GATEWAY GENERATING STATION,ANTIOCH,CA,94509,3225 WILBUR AVE,Contra Costa,38.0167,-121.7592,Natural Gas Power Generation," 969,056 "," 968,072 ", -   , 263 , 449 , 535 
1007411,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1007411&ds=E&et=&popup=true,110000610278,Pacific Gas & Electric Co ,PG&E HUMBOLDT BAY,EUREKA,CA,95503,1000 KING SALMON AVE,Humboldt,40.7415,-124.2103,Natural Gas Power Generation," 211,638 "," 211,417 ", -   ," 211,638 ", 100 , 121 
1003652,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1003652&ds=E&et=&popup=true,110000534100,Pacificorp (50%); Perennial Power Holdings (50%),"HERMISTON GENERATING COMPANY, L.P.",HERMISTON,OR,97838,78145 WESTLAND RD.,UMATILLA COUNTY,45.8042,-119.37,Natural Gas Power Generation," 1,001,982 "," 1,000,965 ", -   ,, 464 , 553 
1007994,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1007994&ds=E&et=&popup=true,110000427501,Packaging Of America ,BOISE WHITE PAPER LLC,INTERNATIONAL FALLS,MN,56649,400 2ND STREET,KOOCHICHING COUNTY,48.606,-93.4071,Pulp and Paper," 155,242 "," 151,093 "," 824,567 "," 127,272 ", 811 ," 3,339 "
1002893,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1002893&ds=E&et=&popup=true,110005376538,Packaging Of America ,BOISE PAPER,WALLULA,WA,99363,31831 WEST HIGHWAY 12,WALLA WALLA COUNTY,46.097264,-118.911147,Industrial Landfill," 211,884 "," 196,200 "," 374,264 "," 144,288 "," 15,090 ", 594 
1002963,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1002963&ds=E&et=&popup=true,110000369280,Packaging Of America ,BOISE WHITE PAPER MILL,JACKSON,AL,36545,4585 INDUSTRIAL RD.,CLARKE COUNTY,31.492253,-87.898805,Industrial Landfill," 126,486 "," 118,030 "," 534,237 "," 100,777 "," 6,240 "," 2,216 "
1003280,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1003280&ds=E&et=&popup=true,110056957084,Packaging Of America ,PACKAGING CORP. OF AMERICA,VALDOSTA,GA,31601,5495 LAKE PARK-CLYATTVILLE ROAD,LOWNDES COUNTY,30.6949,-83.30442,Industrial Landfill," 75,662 "," 61,231 "," 1,019,622 "," 21,341 "," 9,474 "," 4,958 "
1006367,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1006367&ds=E&et=&popup=true,110056957093,Packaging Of America ,PACKAGING CORPORATION OF AMERICA,FILER CITY,MI,49634,2246 UDELL STREET,MANISTEE COUNTY,44.2158,-86.29044,Pulp and Paper," 172,224 "," 170,144 "," 119,460 "," 166,031 ", 625 ," 1,455 "
1006256,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1006256&ds=E&et=&popup=true,110006020028,Packaging Of America ,PACKAGING CORPORATION OF AMERICA,DERIDDER,LA,70634,4200 HWY 190 W,BEAUREGARD PARISH,30.8627,-93.3751,Industrial Landfill," 283,347 "," 254,053 "," 1,352,985 "," 208,715 "," 21,958 "," 7,336 "
1003884,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1003884&ds=E&et=&popup=true,110000422267,Packaging Of America ,PACKAGING CORPORATION OF AMERICA-TOMAHAWK,TOMAHAWK,WI,54487,N9090 COUNTY ROAD E,LINCOLN COUNTY,45.450849,-89.740303,Industrial Landfill," 159,763 "," 138,221 "," 307,470 "," 136,380 "," 18,672 "," 2,870 "
1007867,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1007867&ds=E&et=&popup=true,110017418338,Packaging Of America ,Packaging Corporation of America,COUNCE,TN,38326,HWY 57,Hardin,35.0442,-88.2652,Industrial Landfill," 287,748 "," 247,847 "," 1,774,202 "," 194,810 "," 27,314 "," 12,587 "
1002639,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1002639&ds=E&et=&popup=true,110038101666,Page County Virginia ,BATTLE CREEK LANDFILL,LURAY,VA,22835,219 LANDFILL DRIVE,PAGE COUNTY,38.622463,-78.586795,Municipal Landfill," 66,897 ", 19 , -   , 19 ," 66,878 ",
1014557,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1014557&ds=E&et=&popup=true,110064264120,Pan Pacific Products ,Pan Pacific Products,Broken Bow,OK,74728,610 State Highway 3,MCCURTAIN COUNTY,34.03307,-94.75865,Manufacturing," 25,929 "," 25,902 ", -   ," 25,929 ", 12 , 15 
1001291,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1001291&ds=E&et=&popup=true,110000423658,Pancental Cgc Holdings (99%); Lsp-Cottage Grove (1%),Cottage Grove Cogeneration,COTTAGE GROVE,MN,55016,9525 105TH ST COURT S,Washington,44.7956,-92.9119,Natural Gas Power Generation," 295,482 "," 295,181 ", -   ," 27,437 ", 137 , 164 
1011453,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1011453&ds=E&et=&popup=true,110071161601,Panda Sherman Power ,"Panda Sherman Power, LLC",Sherman,TX,75092,510 Progress Dr,GRAYSON COUNTY,33.580992,-96.615264,Natural Gas Power Generation," 1,284,755 "," 1,283,450 ", -   ," 3,560 ", 595 , 710 
1011554,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1011554&ds=E&et=&popup=true,110057120217,Panda Temple Power Ii (50%); Temple Generation I (50%),Temple Power Station,Temple,TX,76501,2892 Panda Drive,BELL COUNTY,31.058472,-97.316618,Natural Gas Power Generation," 2,953,686 "," 2,950,687 ", -   ," 6,104 "," 1,368 "," 1,631 "
1013584,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1013584&ds=E&et=&popup=true,110000314437,Panolam Industries International ,Pioneer Plastics Corporation,Auburn,ME,04210,1 Pionite Road,ANDROSCOGGIN COUNTY,44.068056,-70.258333,Manufacturing," 23,111 "," 23,082 ", -   ," 23,111 ", 12 , 17 
1006869,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1006869&ds=E&et=&popup=true,110070081959,Panwest Nca2 Holdings ,Black Mountain Facility,LAS VEGAS,NV,89124,,CLARK COUNTY,36.223139,-114.881032,Natural Gas Power Generation," 355,917 "," 355,550 ", -   ," 355,917 ", 167 , 199 
1013281,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1013281&ds=E&et=&popup=true,110000486304,Par Pacific Holdings ,Par West Refinery,Kapolei,HI,96707,"91-480 Malakole Street, Bldg. CCB",HONOLULU COUNTY,21.3105,-158.1107,Refineries, 0 , 0 , -   , 0 ,,
1006932,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1006932&ds=E&et=&popup=true,110071162280,Par Pacific Holdings ,REFINERY KAPOLEI,KAPOLEI,HI,96707,91-325 KOMOHANA STREET,HONOLULU COUNTY,21.304291,-158.091296,Hydrogen," 582,694 "," 580,398 ", -   ," 491,522 ", 904 ," 1,393 "
1007658,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1007658&ds=E&et=&popup=true,110000490549,Par Pacific Holdings ,US OIL & REFINING TACOMA,TACOMA,WA,98421,3001 MARSHALL AVENUE,PIERCE COUNTY,47.257694,-122.395259,Refineries," 128,320 "," 127,073 ", -   ," 121,357 ", 817 , 430 
1004459,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1004459&ds=E&et=&popup=true,110000468226,Par Pacific Holdings ,WYOMING REFINING COMPANY,NEWCASTLE,WY,82701,740 W. MAIN ST.,WESTON COUNTY,43.85126,-104.21486,Refineries," 160,314 "," 159,288 ", -   ," 99,017 ", 602 , 424 
1003647,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1003647&ds=E&et=&popup=true,110070321118,Paragon Energy Holding ,SAGUARO POWER COMPANY,HENDERSON,NV,89009,435 FOURTH STREET  HENDERSON,CLARK COUNTY,36.037561,-114.976159,Natural Gas Power Generation," 270,869 "," 270,590 ", -   ," 270,869 ", 127 , 152 
1000472,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1000472&ds=E&et=&popup=true,110028042516,Paris Generation ,Paris Energy Center,PARIS,TX,75460,301 LAKE CROOK ROAD,Lamar,33.6968,-95.5577,Natural Gas Power Generation," 320,394 "," 320,068 ", -   ,, 149 , 177 
1010378,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1010378&ds=E&et=&popup=true,110007044215,Parish Of Washington ,CHOCTAW ROAD LANDFILL,FRANKLINTON,LA,70438,22249 CHOCTAW ROAD,WASHINGTON PARISH,30.8439,-90.0443,Municipal Landfill," 44,601 ",, -   ,," 44,601 ",
1007716,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1007716&ds=E&et=&popup=true,110019750438,Parkchester South Condominium ,PARKCHESTER SOUTH CONDOMINIUM,BRONX,NY,10462,2020 EAST TREMONT AVE,BRONX COUNTY,40.8417,-73.86014,Manufacturing," 51,959 "," 51,888 ", -   ," 51,959 ", 29 , 42 
1009529,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1009529&ds=E&et=&popup=true,110000391040,Park-Ohio Holdings ,Canton Drop Forge,Canton,OH,44706,4575 Southway Street S.W.,STARK COUNTY,40.7815,-81.43072,Manufacturing," 36,450 "," 36,412 ", -   ," 36,450 ", 17 , 21 
1003243,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1003243&ds=E&et=&popup=true,110006839412,Pasco County Florida ,PCSW RESOURCE RECOVERY FACILITY,SPRING HILL,FL,34610,14230 HAYS ROAD,PASCO COUNTY,28.369724,-82.560119,Municipal Landfill," 136,460 "," 121,512 "," 189,023 "," 128,522 "," 10,672 "," 4,276 "
1001215,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1001215&ds=E&et=&popup=true,110000761293,Passaic Valley Sewerage Commissioners ,PASSAIC VALLEY SEWER COMM,NEWARK,NJ,07105,600 WILSON AVENUE,ESSEX COUNTY,40.714786,-74.136198,Manufacturing," 30,063 "," 30,032 ", -   ," 30,063 ", 14 , 17 
1000872,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1000872&ds=E&et=&popup=true,110037061988,Guardian Energy ,Guardian Energy LLC - Janesville,JANESVILLE,MN,56048,4745 380TH AVE,WASECA COUNTY,44.111944,-93.678611,Ethanol," 185,667 "," 185,475 "," 492,000 "," 185,667 ", 88 , 104 
1013646,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1013646&ds=E&et=&popup=true,110000416032,Pb Leiner Usa ,PB LEINER USA,DAVENPORT,IA,52806,7001 N. Brady Street,SCOTT COUNTY,41.59171,-90.57014,Chemicals," 25,725 "," 25,699 ", -   ," 25,725 ", 12 , 14 
1001714,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1001714&ds=E&et=&popup=true,110017313423,Pb Nutclif Master ,"PB NUTCLIF MASTER, LLC",NUTLEY,NJ,07110,340 KINGSLAND STREET,ESSEX COUNTY,40.832483,-74.157014,Manufacturing," 40,237 "," 40,194 ", -   ," 40,237 ", 19 , 24 
1007844,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1007844&ds=E&et=&popup=true,110022294569,Pbf Energy ,Paulsboro Refining Company LLC,PAULSBORO,NJ,08066,800 BILLINGSPORT ROAD,Gloucester,39.84,-75.2583,Hydrogen," 735,240 "," 726,903 ", -   ," 707,487 "," 5,446 "," 2,891 "
1007322,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1007322&ds=E&et=&popup=true,110001148598,Pbf Energy ,Delaware City Refinery,DELAWARE CITY,DE,19706,4550 WRANGLE HILL ROAD,New Castle,39.5936,-75.6337,Refineries," 3,680,307 "," 3,667,360 ", -   ," 2,174,723 "," 4,833 "," 8,115 "
1007625,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1007625&ds=E&et=&popup=true,110045634774,Pbf Energy ,CHALMETTE REFINING LLC - CHALMETTE REFINERY,CHALMETTE,LA,70043,500 W ST BERNARD HWY,ST. BERNARD PARISH,29.936411,-89.972954,Refineries," 1,542,493 "," 1,534,000 ", -   ," 1,013,408 "," 4,315 "," 4,179 "
1001804,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1001804&ds=E&et=&popup=true,110000483245,Pbf Energy ,MARTINEZ REFINING COMPANY LLC,MARTINEZ,CA,94553,3485 PACHECO BLVD,CONTRA COSTA COUNTY,38.016594,-122.115392,Refineries," 2,571,284 "," 2,562,145 ", -   ," 1,925,520 "," 4,233 "," 4,906 "
1007329,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1007329&ds=E&et=&popup=true,110069359063,Pbf Energy ,TORRANCE REFINING COMPANY LLC,TORRANCE,CA,90504,3700 WEST 190TH STREET,LOS ANGELES COUNTY,33.854967,-118.336907,Refineries," 1,579,561 "," 1,570,111 ", -   ," 805,051 "," 5,613 "," 3,838 "
1001056,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1001056&ds=E&et=&popup=true,110010534261,Pbf Energy ,Toledo Refining Company,OREGON,OH,43616,1819 WOODVILLE RD.,LUCAS COUNTY,41.6295,-83.4965,Refineries," 1,558,318 "," 1,551,160 ", -   ," 892,927 "," 3,393 "," 3,765 "
1005754,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1005754&ds=E&et=&popup=true,110000407685,Pcm Us Steering Holding ,NEXTEER AUTOMOTIVE CORP,SAGINAW,MI,48601,3900 HOLLAND RD.,SAGINAW COUNTY,43.41465,-83.88064,Manufacturing," 39,712 "," 39,671 ", -   ," 39,712 ", 19 , 22 
1003489,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1003489&ds=E&et=&popup=true,110000748059,Pcs Nitrogen Fertilizer ,PCS NITROGEN FERTILIZER LP - GEISMAR AGRICULTURAL NITROGEN & PHOSPHATE PLANT,GEISMAR,LA,70734,10886 Hwy 75,ASCENSION PARISH,30.225784,-91.053154,Ammonia," 1,543,456 "," 1,112,728 ", -   ," 458,023 ", 216 ," 430,513 "
1000343,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1000343&ds=E&et=&popup=true,110000595348,PDV America,Lemont Refinery,LEMONT,IL,60439,135TH STREET AND NEW AVENUE,Will,41.6439,-88.0467,Hydrogen," 1,822,314 "," 1,808,100 ", -   ," 1,119,751 "," 9,350 "," 4,864 "
1002970,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1002970&ds=E&et=&popup=true,110000465041,PDV America,CITGO CORPUS CHRISTI REFINERY - WEST PLANT,CORPUS CHRISTI,TX,78409,7350 INTERSTATE HWY. 37,NUECES COUNTY,27.8103,-97.49828,Refineries," 438,023 "," 434,090 ", -   ," 425,581 "," 2,433 "," 1,500 "
1007965,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1007965&ds=E&et=&popup=true,110000505640,PDV America,CITGO CORPUS CHRISTI REFINERY EAST PLANT,CORPUS CHRISTI,TX,78407,1801 NUECES BAY BLVD.,NUECES COUNTY,27.810556,-97.426944,Refineries," 985,074 "," 980,638 ", -   ," 556,608 "," 1,659 "," 2,777 "
1002389,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1002389&ds=E&et=&popup=true,110070244347,PDV America,CITGO PETROLEUM CORP - LAKE CHARLES MANUFACTURING COMPLEX,Westlake,LA,70665,4401 Hwy 108,CALCASIEU PARISH,30.18887,-93.32524,Refineries," 4,389,676 "," 4,360,382 ", -   ," 3,168,826 "," 16,153 "," 13,140 "
1001684,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1001684&ds=E&et=&popup=true,110071160450,Peabody Energy ,Francisco Underground Mine,Francisco,IN,47649,1225 North 725 E,GIBSON COUNTY,38.33833,-87.43099,Underground Coal Mines," 282,576 ", 118 , -   , 118 ," 282,458 ",
1011886,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1011886&ds=E&et=&popup=true,110042256322,Peabody Energy ,Gateway North Mine,Coulterville,IL,62237,12968 State Route 13,RANDOLPH COUNTY,38.18306,-89.622481,Underground Coal Mines," 42,550 ", 587 , -   , 588 ," 41,962 ", 0 
1001682,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1001682&ds=E&et=&popup=true,110071160448,Peabody Energy ,Twentymile Mine,Oak Creek,CO,80467,29515 Route County Road #27,ROUTT COUNTY,40.286162,-107.053943,Underground Coal Mines," 24,213 "," 5,460 ", -   ," 5,482 "," 18,737 ", 15 
1009600,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1009600&ds=E&et=&popup=true,110055517221,Peabody Southeast Mining ,Shoal Creek Mine,Oakman,AL,35579,654 Camp Creek Portal Rd,TUSCALOOSA COUNTY,33.50668,-87.27089,Underground Coal Mines," 283,999 "," 5,842 ", -   ,," 278,158 ",
1012910,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1012910&ds=E&et=&popup=true,110070209491,Peaker Power ,Chamon Power LLC,Houston,TX,77049,18511 Beaumont Hwy,HARRIS COUNTY,29.87449,-95.106947,Natural Gas Power Generation," 84,251 "," 84,165 ", -   ,, 39 , 46 
1012911,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1012911&ds=E&et=&popup=true,110071162023,Peaker Power ,"Port Comfort Power, LLC",Point Comfort,TX,77978,,CALHOUN COUNTY,28.646881,-96.545839,Natural Gas Power Generation," 51,262 "," 51,210 ", -   ,, 24 , 28 
1010424,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1010424&ds=E&et=&popup=true,110070054365,Pechanga Band Of Luiseno Mission Indians ,Pechanga Resort and Casino,Temecula,CA,92593,45000 Pechanga Parkway,RIVERSIDE COUNTY,33.4537,-117.1007,Manufacturing," 22,521 "," 22,498 ", -   ," 22,521 ", 11 , 13 
1010046,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1010046&ds=E&et=&popup=true,110055518961,Peco Foods ,Peco Foods Inc,Sebastopol,MS,39359,15292 Highway 21 South,SCOTT COUNTY,32.5749,-89.32429,Food Processing," 28,297 "," 6,327 ", -   ," 6,334 "," 21,966 ", 4 
1014021,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1014021&ds=E&et=&popup=true,110067415899,Peco Foods ,"Peco Foods, Inc.",Pocahontas,AR,72455,4114 Hwy 67 South,RANDOLPH COUNTY,36.215944,-90.958167,Food Processing," 87,025 "," 1,861 ", -   ," 1,863 "," 85,162 ", 1 
1007462,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1007462&ds=E&et=&popup=true,110043973466,Pel Gulf Coast ,West Cote Blanche Bay C B (Main),Franklin,LA,70538,197 Ivanhoe Texaco Lane,ST. MARY PARISH,29.784471,-91.73295,Upstream Production," 26,798 "," 20,007 ", -   ," 19,980 "," 6,779 ", 12 
1003907,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1003907&ds=E&et=&popup=true,110038158524,Heartland Corn Products ,Heartland Corn Products - Heartland,WINTHROP,MN,55396,53331 State Highway 19,SIBLEY COUNTY,44.541944,-94.341667,Ethanol," 201,348 "," 201,140 "," 444,000 "," 201,348 ", 95 , 113 
1005586,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1005586&ds=E&et=&popup=true,110039503089,Highwater Ethanol ,Highwater Ethanol LLC - Highwater,LAMBERTON,MN,56152,24500 US HIGHWAY 14,REDWOOD COUNTY,44.23202,-95.30027,Ethanol," 81,427 "," 81,344 "," 216,000 "," 81,427 ", 38 , 46 
1014374,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1014374&ds=E&et=&popup=true,,Peoples Natural Gas Co ,Peoples/IMG - Pittsburgh International Airport Electric Generating Station,Moon Township,PA,15108,500 Tower Road,,40.49666675,-80.2315584,Natural Gas Power Generation," 56,996 "," 56,938 ", -   ," 56,996 ", 27 , 32 
1004983,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1004983&ds=E&et=&popup=true,110001404864,Pepsico ,FRITO-LAY,KILLINGLY (DAYVILLE),CT,06241,1886 UPPER MAPLE ST,WINDHAM COUNTY,41.86392,-71.89399,Food Processing," 42,756 "," 42,712 ", -   ," 42,756 ", 20 , 24 
1005677,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1005677&ds=E&et=&popup=true,110000396223,Pepsico ,FRITO-LAY INC,FRANKFORT,IN,46041,323 S. CO. RD. 300 W.,CLINTON COUNTY,40.284167,-86.556944,Food Processing," 54,810 "," 54,754 ", -   ," 54,810 ", 26 , 31 
1004898,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1004898&ds=E&et=&popup=true,110070214015,Pepsico ,"FRITO-LAY, INC. - PERRY PLANT",KATHLEEN,GA,31047,1200 HIGHWAY 247 SOUTH,HOUSTON COUNTY,32.4861,-83.6087,Food Processing," 32,737 "," 32,703 ", -   ," 32,737 ", 16 , 18 
1005424,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1005424&ds=E&et=&popup=true,110000349383,Pepsico ,"FRITO-LAY, INCORPORATED",CHARLOTTE,NC,28273,2911 NEVADA BV,MECKLENBURG COUNTY,35.11746,-80.94108,Food Processing," 27,414 "," 27,386 ", -   ," 27,414 ", 13 , 15 
1014397,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1014397&ds=E&et=&popup=true,110064303944,Pepsico ,Frito Lay Inc,Irving,TX,75061,701 N Wildwood,DALLAS COUNTY,32.821,-96.91685,Food Processing," 25,540 "," 25,513 ", -   ," 25,540 ", 12 , 14 
1013971,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1013971&ds=E&et=&popup=true,110069474009,Pepsico ,Frito Lay Inc.,Jonesboro,AR,72401,2810 Quality Way,CRAIGHEAD COUNTY,35.811205,-90.564021,Food Processing," 23,440 "," 23,416 ", -   ," 23,440 ", 11 , 13 
