field_1,Applicant Name,Alias,Well Name,Project Name,Company website,Document Website,Well Applications,EPA Region,Well Class,Well Type,State,County/Parish,Latitude,Longitude,Lambert X (1927 LAMBERT COORDINATE STANDARD),Lambert Y (1927 LAMBERT COORDINATE STANDARD),Location,Comments,Injection Rate,Years,Total Volume,New Louisiana Well No,NDIC File No.,Louisiana Well No,API,UIC Application Num,Approval Ownership,Well Number,Permit Status,Application Received Date,NOD 1 Sent,NOD 1 Response Rec'd,NOD 2 Sent,NOD 2 Response Rec'd,NOD 3 Sent,NOD 3 Response Rec'd,Completeness Review - Estimated Date,Completeness Review - Actual Date,RAI 1 Sent,RAI 1 Response Rec'd,RAI 2 Sent,RAI 2 Response Rec'd,RAI 3 Sent,RAI 3 Response Rec'd,RAI 4 Sent,RAI 4 Response Rec'd,RAI 5 Sent,RAI 5 Response Rec'd,RAI 6 Sent,RAI 6 Response Rec'd,RAI 7 Sent,RAI 7 Response Rec'd,RAI 8 Sent,RAI 8 Response Rec'd,RAI 9 Sent,RAI 9 Response Rec'd,RAI 10 Sent,RAI 10 Response Rec'd,Technical Review  - Estimated Date,Technical Review - Actual Date,On Hold Start Date,On Hold End Date,Draft Permit- Estimated Date,Draft Permit - Actual Date,Public Comment  Period - Estimated Date,Public Comment Period - Actual Date,Final Permit Decision- Estimated Date,Final Permit Decision- Actual Date,2nd Public Comment Period - Estimated,2nd Public Comment Period - Actual,2nd Prepare Final Permit Decision - Estimated,2nd Prepare Final Permit Decision - Actual,Application Received by State,Declared Administratively Complete by State,start of State Technical Review,layer,path
,Tenaska,Tenaska,LL#2,Longleaf CCS Hub,https://longleafccs.com/,https://udr.epa.gov/ords/uicdr/r/uicdr_ext/uicdr-pub/repository-1-details?p15_project_id=137&clear=15&session=10971593252539&cs=3NsPd1-t5kTsLDtwjpbcQS8YA0-KRbmcA0LwTdkGUE-21hOrHtbb3-RtEdlecoApsH8kS2M74oLHnF8JBbnSChA,"4",4,VI,Geologic Sequestration,Alabama,Mobile,,,,,,,,,,,,,,,US EPA,,Pending,5/5/2023,6/8/2023,6/24/2023,8/31/2023,9/12/2023,"-","-","-",11/2/2023,3/21/2024,4/22/2024,7/10/2024,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",4/20/2025,"-","-","-",6/19/2025,"-",8/3/2025,"-","-","-","-","-","-","-",,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,Tenaska,Tenaska,LL#3,Longleaf CCS Hub,https://longleafccs.com/,https://udr.epa.gov/ords/uicdr/r/uicdr_ext/uicdr-pub/repository-1-details?p15_project_id=137&clear=15&session=10971593252539&cs=3NsPd1-t5kTsLDtwjpbcQS8YA0-KRbmcA0LwTdkGUE-21hOrHtbb3-RtEdlecoApsH8kS2M74oLHnF8JBbnSChA,"4",4,VI,Geologic Sequestration,Alabama,Mobile,,,,,,,,,,,,,,,US EPA,,Pending,5/5/2023,6/8/2023,6/24/2023,8/31/2023,9/12/2023,"-","-","-",11/2/2023,3/21/2024,4/22/2024,7/10/2024,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",4/20/2025,"-","-","-",6/19/2025,"-",8/3/2025,"-","-","-","-","-","-","-",,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,Tenaska,Tenaska,LL#4,Longleaf CCS Hub,https://longleafccs.com/,https://udr.epa.gov/ords/uicdr/r/uicdr_ext/uicdr-pub/repository-1-details?p15_project_id=137&clear=15&session=10971593252539&cs=3NsPd1-t5kTsLDtwjpbcQS8YA0-KRbmcA0LwTdkGUE-21hOrHtbb3-RtEdlecoApsH8kS2M74oLHnF8JBbnSChA,"4",4,VI,Geologic Sequestration,Alabama,Mobile,,,,,,,,,,,,,,,US EPA,,Pending,5/5/2023,6/8/2023,6/24/2023,8/31/2023,9/12/2023,"-","-","-",11/2/2023,3/21/2024,4/22/2024,7/10/2024,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",4/20/2025,"-","-","-",6/19/2025,"-",8/3/2025,"-","-","-","-","-","-","-",,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,Lapis Energy (AR Development) LP,Lapis Energy,Well #1,*Blue,https://www.lapisenergy.com/,https://udr.epa.gov/ords/uicdr/r/uicdr_ext/uicdr-pub/repository-1-details?p15_project_id=153&clear=15&session=10971593252539&cs=34mk-rcRT4xNQsuoyYCGXuipElWqy9E7VJRFThZ_1vZ_xscQat_vHupV5cUBjPF2QYlQ-aT_we-auxSCEyD4rJg,"2",6,VI,Geologic Sequestration,Arkansas,Union,,,,,,,,,,,,,,,US EPA,,Pending,2/16/2023,"-","-","-","-","-","-","-",5/19/2023,5/7/2024,6/10/2024,5/9/2024,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",11/4/2024,"-","-","-",1/3/2025,"-",2/17/2025,"-","-","-","-","-","-","-",,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,Lapis Energy (AR Development) LP,Lapis Energy,Well #2,*Blue,https://www.lapisenergy.com/,https://udr.epa.gov/ords/uicdr/r/uicdr_ext/uicdr-pub/repository-1-details?p15_project_id=153&clear=15&session=10971593252539&cs=34mk-rcRT4xNQsuoyYCGXuipElWqy9E7VJRFThZ_1vZ_xscQat_vHupV5cUBjPF2QYlQ-aT_we-auxSCEyD4rJg,"2",6,VI,Geologic Sequestration,Arkansas,Union,,,,,,,,,,,,,,,US EPA,,Pending,2/16/2023,"-","-","-","-","-","-","-",5/19/2023,5/7/2024,6/10/2024,5/9/2024,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",11/4/2024,"-","-","-",1/3/2025,"-",2/17/2025,"-","-","-","-","-","-","-",,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Aera Energy, LLC",Aera Energy,CI1-64Z-27N,CarbonFrontier,https://www.aeraenergy.com/responsibility/carbon-frontier/,https://udr.epa.gov/ords/uicdr/r/uicdr_ext/uicdr-pub/repository-1-details?p15_project_id=170&clear=15&session=10971593252539&cs=3-mPEk0xRMZWR3T2TJ0XcUq1RVzSe60XvqqXsHQko0FJFUnwkLjYScqnIiZxDBuEuiWlS6XCCZ4DACHFJ-ObGdA,"9",9,VI,Geologic Sequestration,California,Kern,,,,,,,,,,,,,,,US EPA,,Pending,1/19/2023,2/23/2023,3/10/2023,"-","-","-","-","-",3/21/2023,10/10/2023,12/21/2023,3/29/2024,4/9/2024,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",9/21/2024,"-","-","-",11/20/2024,"-",12/20/2024,"-","-","-","-","-","-","-",,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Aera Energy, LLC",Aera Energy,CI2-64Z-35N,CarbonFrontier,https://www.aeraenergy.com/responsibility/carbon-frontier/,https://udr.epa.gov/ords/uicdr/r/uicdr_ext/uicdr-pub/repository-1-details?p15_project_id=170&clear=15&session=10971593252539&cs=3-mPEk0xRMZWR3T2TJ0XcUq1RVzSe60XvqqXsHQko0FJFUnwkLjYScqnIiZxDBuEuiWlS6XCCZ4DACHFJ-ObGdA,"9",9,VI,Geologic Sequestration,California,Kern,,,,,,,,,,,,,,,US EPA,,Pending,1/19/2023,2/23/2023,3/10/2023,"-","-","-","-","-",3/21/2023,10/10/2023,12/21/2023,3/29/2024,4/9/2024,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",9/21/2024,"-","-","-",11/20/2024,"-",12/20/2024,"-","-","-","-","-","-","-",,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Aera Energy, LLC",Aera Energy,CI3-64Z-35N,CarbonFrontier,https://www.aeraenergy.com/responsibility/carbon-frontier/,https://udr.epa.gov/ords/uicdr/r/uicdr_ext/uicdr-pub/repository-1-details?p15_project_id=170&clear=15&session=10971593252539&cs=3-mPEk0xRMZWR3T2TJ0XcUq1RVzSe60XvqqXsHQko0FJFUnwkLjYScqnIiZxDBuEuiWlS6XCCZ4DACHFJ-ObGdA,"9",9,VI,Geologic Sequestration,California,Kern,,,,,,,,,,,,,,,US EPA,,Pending,1/19/2023,2/23/2023,3/10/2023,"-","-","-","-","-",3/21/2023,10/10/2023,12/21/2023,3/29/2024,4/9/2024,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",9/21/2024,"-","-","-",11/20/2024,"-",12/20/2024,"-","-","-","-","-","-","-",,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Aera Energy, LLC",Aera Energy,CI4-64Z-35N,CarbonFrontier,https://www.aeraenergy.com/responsibility/carbon-frontier/,https://udr.epa.gov/ords/uicdr/r/uicdr_ext/uicdr-pub/repository-1-details?p15_project_id=170&clear=15&session=10971593252539&cs=3-mPEk0xRMZWR3T2TJ0XcUq1RVzSe60XvqqXsHQko0FJFUnwkLjYScqnIiZxDBuEuiWlS6XCCZ4DACHFJ-ObGdA,"9",9,VI,Geologic Sequestration,California,Kern,,,,,,,,,,,,,,,US EPA,,Pending,1/19/2023,2/23/2023,3/10/2023,"-","-","-","-","-",3/21/2023,10/10/2023,12/21/2023,3/29/2024,4/9/2024,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",9/21/2024,"-","-","-",11/20/2024,"-",12/20/2024,"-","-","-","-","-","-","-",,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Aera Energy, LLC",Aera Energy,27R-27N,CarbonFrontier,https://www.aeraenergy.com/responsibility/carbon-frontier/,https://udr.epa.gov/ords/uicdr/r/uicdr_ext/uicdr-pub/repository-1-details?p15_project_id=170&clear=15&session=10971593252539&cs=3-mPEk0xRMZWR3T2TJ0XcUq1RVzSe60XvqqXsHQko0FJFUnwkLjYScqnIiZxDBuEuiWlS6XCCZ4DACHFJ-ObGdA,"9",9,VI,Geologic Sequestration,California,Kern,,,,,,,,,,,,,,,US EPA,,Pending,1/19/2023,2/23/2023,3/10/2023,"-","-","-","-","-",3/21/2023,10/10/2023,12/21/2023,3/29/2024,4/9/2024,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",9/21/2024,"-","-","-",11/20/2024,"-",12/20/2024,"-","-","-","-","-","-","-",,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Aera Energy, LLC",Aera Energy,55-26N,CarbonFrontier,https://www.aeraenergy.com/responsibility/carbon-frontier/,https://udr.epa.gov/ords/uicdr/r/uicdr_ext/uicdr-pub/repository-1-details?p15_project_id=170&clear=15&session=10971593252539&cs=3-mPEk0xRMZWR3T2TJ0XcUq1RVzSe60XvqqXsHQko0FJFUnwkLjYScqnIiZxDBuEuiWlS6XCCZ4DACHFJ-ObGdA,"9",9,VI,Geologic Sequestration,California,Kern,,,,,,,,,,,,,,,US EPA,,Pending,1/19/2023,2/23/2023,3/10/2023,"-","-","-","-","-",3/21/2023,10/10/2023,12/21/2023,3/29/2024,4/9/2024,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",9/21/2024,"-","-","-",11/20/2024,"-",12/20/2024,"-","-","-","-","-","-","-",,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Aera Energy, LLC",Aera Energy,64-35N,CarbonFrontier,https://www.aeraenergy.com/responsibility/carbon-frontier/,https://udr.epa.gov/ords/uicdr/r/uicdr_ext/uicdr-pub/repository-1-details?p15_project_id=170&clear=15&session=10971593252539&cs=3-mPEk0xRMZWR3T2TJ0XcUq1RVzSe60XvqqXsHQko0FJFUnwkLjYScqnIiZxDBuEuiWlS6XCCZ4DACHFJ-ObGdA,"9",9,VI,Geologic Sequestration,California,Kern,,,,,,,,,,,,,,,US EPA,,Pending,1/19/2023,2/23/2023,3/10/2023,"-","-","-","-","-",3/21/2023,10/10/2023,12/21/2023,3/29/2024,4/9/2024,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",9/21/2024,"-","-","-",11/20/2024,"-",12/20/2024,"-","-","-","-","-","-","-",,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Aera Energy, LLC",Aera Energy,9-1N,CarbonFrontier,https://www.aeraenergy.com/responsibility/carbon-frontier/,https://udr.epa.gov/ords/uicdr/r/uicdr_ext/uicdr-pub/repository-1-details?p15_project_id=170&clear=15&session=10971593252539&cs=3-mPEk0xRMZWR3T2TJ0XcUq1RVzSe60XvqqXsHQko0FJFUnwkLjYScqnIiZxDBuEuiWlS6XCCZ4DACHFJ-ObGdA,"9",9,VI,Geologic Sequestration,California,Kern,,,,,,,,,,,,,,,US EPA,,Pending,1/19/2023,2/23/2023,3/10/2023,"-","-","-","-","-",3/21/2023,10/10/2023,12/21/2023,3/29/2024,4/9/2024,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",9/21/2024,"-","-","-",11/20/2024,"-",12/20/2024,"-","-","-","-","-","-","-",,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Aera Energy, LLC",Aera Energy,64-27N,CarbonFrontier,https://www.aeraenergy.com/responsibility/carbon-frontier/,https://udr.epa.gov/ords/uicdr/r/uicdr_ext/uicdr-pub/repository-1-details?p15_project_id=170&clear=15&session=10971593252539&cs=3-mPEk0xRMZWR3T2TJ0XcUq1RVzSe60XvqqXsHQko0FJFUnwkLjYScqnIiZxDBuEuiWlS6XCCZ4DACHFJ-ObGdA,"9",9,VI,Geologic Sequestration,California,Kern,,,,,,,,,,,,,,,US EPA,,Pending,1/19/2023,2/23/2023,3/10/2023,"-","-","-","-","-",3/21/2023,10/10/2023,12/21/2023,3/29/2024,4/9/2024,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",9/21/2024,"-","-","-",11/20/2024,"-",12/20/2024,"-","-","-","-","-","-","-",,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,Calpine California CCUS Holdings,Calpine,,Sutter Decarbonization Project,https://calpinecarboncapture.com/,https://udr.epa.gov/ords/uicdr/r/uicdr_ext/uicdr-pub/repository-1-details?p15_project_id=174&clear=15&session=10971593252539&cs=3cZ81xzSpovUZFRjSLe2ahh_JLMtGyR8Lzef7IwvlJDgkfWLy7hSUerjCxQbTRtgG9QCAdFOv8JuI5BVG-RCzoQ,"3",9,VI,Geologic Sequestration,California,Sutter,,,,,,,,,,,,,,,US EPA,,Pending,6/2/2023,7/6/2023,11/27/2023,"-","-","-","-","-",3/13/2024,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",8/15/2025,"-","-","-",9/15/2025,"-",12/15/2025,"-","-","-","-","-","-","-",,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Carbon TerraVault Holdings, LLC",California Resources,,CTV II,https://www.crc.com/carbon-terravault/,,"5",9,VI,Geologic Sequestration,California,San Joaquin,,,,,,,,,,,,,,,US EPA,,Pending,5/3/2022,6/10/2022,8/4/2022,9/21/2022,2/14/2023,"-","-","-",2/23/2023,11/27/2023,2/28/2024,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",11/29/2024,"-","-","-",1/28/2025,"-",3/14/2025,"-","-","-","-","-","-","-",,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Carbon TerraVault Holdings, LLC",California Resources,,CTV III,https://www.crc.com/carbon-terravault/,,"6",9,VI,Geologic Sequestration,California,San Joaquin,,,,,,,,,,,,,,,US EPA,,Pending,5/3/2022,6/10/2022,8/4/2022,9/21/2022,1/26/2023,"-","-","-",1/30/2023,2/20/2024,5/24/2024,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",12/31/2024,"-","-","-",3/1/2025,"-",4/15/2025,"-","-","-","-","-","-","-",,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Carbon TerraVault Holdings, LLC",California Resources,,CTV IV,https://www.crc.com/carbon-terravault/,,"8",9,VI,Geologic Sequestration,California,Sacramento,,,,,,,,,,,,,,,US EPA,,Pending,4/27/2023,5/25/2023,6/14/2023,6/28/2023,6/29/2023,"-","-","-",7/5/2023,1/22/2024,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",12/21/2024,"-","-","-",2/19/2025,"-",4/5/2025,"-","-","-","-","-","-","-",,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Carbon TerraVault Holdings, LLC",California Resources,,CTV V,https://www.crc.com/carbon-terravault/,,"6",9,VI,Geologic Sequestration,California,San Joaquin,,,,,,,,,,,,,,,US EPA,,Pending,7/31/2023,8/30/2023,10/4/2023,"-","-","-","-","-",12/13/2023,3/11/2024,6/7/2024,5/24/2024,7/25/2024,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",6/15/2025,"-","-","-",8/14/2025,"-",9/13/2025,"-","-","-","-","-","-","-",,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Carbon TerraVault I, LLC",California Resources,,CTV Elk Hills A1-A2,https://www.crc.com/carbon-terravault/,,"2",9,VI,Geologic Sequestration,California,Kern,,,,,,,,,,,,,,,US EPA,,Pending,8/30/2021,"-","-","-","-","-","-","-",9/20/2021,12/15/2021,3/1/2022,1/11/2022,3/31/2022,2/3/2022,5/17/2022,5/5/2022,6/20/2022,7/20/2022,11/4/2022,8/17/2022,12/14/2022,11/4/2022,12/21/2022,3/8/2023,5/15/2023,6/16/2023,3/20/2024,"-","-",9/30/2024,"-",9/30/2023,3/20/2024,12/1/2024,"-",12/31/2024,"-","-","-","-","-","-","-",,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Carbon TerraVault I, LLC",California Resources,,Elk Hills 26R,https://www.crc.com/carbon-terravault/,,"4",9,VI,Geologic Sequestration,California,Kern,,,,,,,,,,,,,,,US EPA,,Pending,11/5/2021,"-","-","-","-","-","-","-",12/9/2021,1/7/2022,6/1/2022,3/31/2022,6/1/2022,9/23/2022,12/21/2022,1/6/2023,2/6/2023,3/31/2023,5/14/2023,5/26/2023,6/28/2023,8/2/2023,9/4/2023,8/18/2023,10/1/2023,"-","-","-","-","-",10/1/2023,"-","-","-",12/20/2023,"-",3/20/2024,"-",7/11/2024,"-",8/12/2024,9/30/2024,"-",,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Chevron U.S.A., Inc.",Chevron,"MC19001INJ,",Kern River Eastridge CCS,https://www.chevron.com/lower-carbon,https://udr.epa.gov/ords/uicdr/r/uicdr_ext/uicdr-pub/repository-1-details?p15_project_id=176&clear=15&session=10971593252539&cs=3EzUPLXZMVmD3RBk9xSzVAb_f8ka56bufVCGp1foNx1WFR1sguZQPYnJuoStfsYp9AgWh6XCVFpndCNyNyR4KZw,"4",9,VI,Geologic Sequestration,California,Kern County,,,,,,,,,,,,,,,US EPA,,Pending,12/15/2023,1/12/2024,2/12/2024,"-","-","-","-","-",4/10/2024,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",10/12/2025,"-","-","-",12/11/2025,"-",1/10/2026,"-","-","-","-","-","-","-",,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Chevron U.S.A., Inc.",Chevron,"ANO9004INJ,",Kern River Eastridge CCS,https://www.chevron.com/lower-carbon,https://udr.epa.gov/ords/uicdr/r/uicdr_ext/uicdr-pub/repository-1-details?p15_project_id=176&clear=15&session=10971593252539&cs=3EzUPLXZMVmD3RBk9xSzVAb_f8ka56bufVCGp1foNx1WFR1sguZQPYnJuoStfsYp9AgWh6XCVFpndCNyNyR4KZw,"4",9,VI,Geologic Sequestration,California,Kern County,,,,,,,,,,,,,,,US EPA,,Pending,12/15/2023,1/12/2024,2/12/2024,"-","-","-","-","-",4/10/2024,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",10/12/2025,"-","-","-",12/11/2025,"-",1/10/2026,"-","-","-","-","-","-","-",,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Chevron U.S.A., Inc.",Chevron,"MC19002INJ,",Kern River Eastridge CCS,https://www.chevron.com/lower-carbon,https://udr.epa.gov/ords/uicdr/r/uicdr_ext/uicdr-pub/repository-1-details?p15_project_id=176&clear=15&session=10971593252539&cs=3EzUPLXZMVmD3RBk9xSzVAb_f8ka56bufVCGp1foNx1WFR1sguZQPYnJuoStfsYp9AgWh6XCVFpndCNyNyR4KZw,"4",9,VI,Geologic Sequestration,California,Kern County,,,,,,,,,,,,,,,US EPA,,Pending,12/15/2023,1/12/2024,2/12/2024,"-","-","-","-","-",4/10/2024,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",10/12/2025,"-","-","-",12/11/2025,"-",1/10/2026,"-","-","-","-","-","-","-",,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Chevron U.S.A., Inc.",Chevron,ANO9005INJ,Kern River Eastridge CCS,https://www.chevron.com/lower-carbon,https://udr.epa.gov/ords/uicdr/r/uicdr_ext/uicdr-pub/repository-1-details?p15_project_id=176&clear=15&session=10971593252539&cs=3EzUPLXZMVmD3RBk9xSzVAb_f8ka56bufVCGp1foNx1WFR1sguZQPYnJuoStfsYp9AgWh6XCVFpndCNyNyR4KZw,"4",9,VI,Geologic Sequestration,California,Kern County,,,,,,,,,,,,,,,US EPA,,Pending,12/15/2023,1/12/2024,2/12/2024,"-","-","-","-","-",4/10/2024,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",10/12/2025,"-","-","-",12/11/2025,"-",1/10/2026,"-","-","-","-","-","-","-",,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,Montezuma NorCal Carbon Sequestration Hub,Montezuma Wetlands,IW-A1 ,Montezuma Carbon LLC,https://montezumawetlands.com/,https://udr.epa.gov/ords/uicdr/r/uicdr_ext/uicdr-pub/repository-1-details?p15_project_id=173&clear=15&session=10971593252539&cs=3hIC27ZoXXrrsUxLOzCuvgpgUiZLCuV1v8-q4wHAl-BSQqO-SMgDQewZdR16Vv8lbv3bGaVYpQoUXVAD8fbaa2w,"1",9,VI,Geologic Sequestration,California,Solano,,,,,,,,,,,,,,,US EPA,,Pending,5/30/2023,6/28/2023,8/31/2023,10/10/2023,10/24/2023,"-","-","-",11/1/2023,4/3/2024,5/3/2024,8/14/2024,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",5/4/2025,"-","-","-",7/3/2025,"-",8/2/2025,"-","-","-","-","-","-","-",,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Pelican Renewables, LLC",Pelican Renewables,Rindge Tract CCS Well #1,Pelican,https://pelicanrenewables.com/about/,https://udr.epa.gov/ords/uicdr/r/uicdr_ext/uicdr-pub/repository-1-details?p15_project_id=171&clear=15&session=10971593252539&cs=3Pgjm5wwE6gFfkfS2-8lUWNx3v-22rFzMifEi-MNMPXo9UwWuUw-gisohIy85P4Y2OlZ0SIMM07XkiPgxV7_AwQ,"2",9,VI,Geologic Sequestration,California,San Joaquin,,,,,,,,,,,,,,,US EPA,,Pending,2/22/2023,3/17/2023,4/3/2023,"-","-","-","-","-",4/12/2023,2/14/2024,4/15/2024,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",9/28/2024,"-","-","-",11/27/2024,"-",1/11/2025,"-","-","-","-","-","-","-",,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Pelican Renewables, LLC",Pelican Renewables,Rindge Tract CCS Well #2,Pelican,https://pelicanrenewables.com/about/,https://udr.epa.gov/ords/uicdr/r/uicdr_ext/uicdr-pub/repository-1-details?p15_project_id=171&clear=15&session=10971593252539&cs=3Pgjm5wwE6gFfkfS2-8lUWNx3v-22rFzMifEi-MNMPXo9UwWuUw-gisohIy85P4Y2OlZ0SIMM07XkiPgxV7_AwQ,"2",9,VI,Geologic Sequestration,California,San Joaquin,,,,,,,,,,,,,,,US EPA,,Pending,2/22/2023,3/17/2023,4/3/2023,"-","-","-","-","-",4/12/2023,2/14/2024,4/15/2024,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",9/28/2024,"-","-","-",11/27/2024,"-",1/11/2025,"-","-","-","-","-","-","-",,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,Carbon America,Carbon America,,Denova,https://www.carbonamerica.com/,https://udr.epa.gov/ords/uicdr/r/uicdr_ext/uicdr-pub/repository-1-details?p15_project_id=164&clear=15&session=10971593252539&cs=3ur6kQxI8LOr-bU7rmAa3KITIr5SiYO1qAZnvj8Jy-PrR3_cs8OogI4KcvDePjMJ5FCHSrP9C5IXMDuptEDm1ZQ,"1",8,VI,Geologic Sequestration,Colorado,Washington,,,,,,,,,,,,,,,US EPA,,Pending,12/4/2023,"-","-","-","-","-","-","-",1/5/2024,1/2/2024,1/4/2024,4/14/2024,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",7/8/2025,"-","-","-",9/6/2025,"-",10/6/2025,"-","-","-","-","-","-","-",,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Carbon Storage Solutions, LLC",Front Range Energy,,Front Range 1-1,https://www.frontrangeenergy.com/,https://udr.epa.gov/ords/uicdr/r/uicdr_ext/uicdr-pub/repository-1-details?p15_project_id=184&clear=15&session=10971593252539&cs=3CfEZi1XVYf1eM0gHt8jX4hmf5iSEYRZBOMXSvjvojHAgiH0dFgYXWVrbYivtSPGOHFZlfdJnxtz1_bM3TF7C1A,"1",8,VI,Geologic Sequestration,Colorado,Weld,,,,,,,,,,,,,,,US EPA,,Pending,5/24/2024,6/23/2024,7/19/2024,"-","-","-","-",6/24/2024,7/27/2024,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",1/28/2026,"-","-","-",3/29/2026,"-",4/28/2026,"-","-","-","-","-","-","-",,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,Tampa Electric,TECO Energy,,Polk Storage Complex,https://www.tecoenergy.com/,https://udr.epa.gov/ords/uicdr/r/uicdr_ext/uicdr-pub/repository-1-details?p15_project_id=183&clear=15&session=10971593252539&cs=3evp0z5C5e12ZhBorEx2SFx2egNmSUEoIDs2PGGUSNYxA0EwaCLdAZGwzuD6z6_DD2G9Hh00eZ81TzrTpdfZDmg,"3",4,VI,Geologic Sequestration,Florida,Polk County,,,,,,,,,,,,,,,US EPA,,Pending,4/30/2024,5/16/2024,5/28/2024,"-","-","-","-","-",6/24/2024,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",12/26/2025,"-","-","-",2/24/2026,"-",3/26/2026,"-","-","-","-","-","-","-",,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
